id	filename	md5	size	state
d74e6769-0040-4a0c-abad-f1a59b201dd8	TCGA-AG-3726-01Z-00-DX1.3083b6e0-f039-4d39-848e-78143938cf82.svs	77b7691871c43bdbfccea92ad1912338	101730570	released
f2ffe5c6-0c96-4bdc-891e-9ee71f20d8e1	TCGA-EI-6507-01Z-00-DX1.d290617b-a289-4887-9c76-6482a23aebfb.svs	46c4215b225e55f6728ddd8c7fcd798d	525047881	released
3790ff94-68d0-4cdf-8eb6-3a0ec7d74ea4	TCGA-AH-6544-01Z-00-DX1.bdb13901-92a8-48ed-aaa0-a6cf476b7ee9.svs	7e428487e7bc0e67e7cc10233638c137	321787719	released
153f45d5-bc1a-4d5d-8f53-b41cccc74265	TCGA-EI-6885-01Z-00-DX1.ffb69ea3-047f-4ec5-b54c-e4f0ef3bf370.svs	ae193f583cb519fb09fed57c58951a77	221354047	released
1f61a80b-a9dd-4fd6-a821-be0ab57d4436	TCGA-AG-A01N-01Z-00-DX1.E2436F26-E5BE-446A-8F90-0867EA07381A.svs	e228520522c425a238eea55ef0f4834c	494617728	released
14551352-8f32-4910-8e80-4f06104de9a0	TCGA-AG-4015-01Z-00-DX1.043fe5dc-2492-4cfa-bfc2-634fe2e341ab.svs	8eb6ef6148907fafe072d4ba53d9c48b	222820332	released
4724fc04-ae38-42c9-80c1-ff83d0de397f	TCGA-AG-3586-01Z-00-DX1.38d7b4ce-9f18-48e6-9988-a3ef43b3d646.svs	b818a3785f61e014e4305b08dfc2528b	418943088	released
5b00234f-0f49-4a9a-a039-167ab7826304	TCGA-EI-6881-01Z-00-DX1.5cfa2929-4374-4166-b110-39ab7d3de7cd.svs	4bbaefd2a27bb796e78f2517f2306194	82790723	released
66567fed-c78f-4754-a2b2-dcdb8e27a424	TCGA-DC-6683-01Z-00-DX1.e1324f2d-db88-4416-adff-fffd9b361326.svs	9c6c0436e5f4ef094a3663d58b658d61	806388993	released
6b4bffa6-10b6-48d4-b069-2e9c71b604d7	TCGA-AG-3892-01Z-00-DX1.571113b6-fd2b-4397-97dd-0c7563d8e3c5.svs	3d221f6a6a653cdcb8387903edc1a4fc	438264436	released
c7d8062b-6107-4e41-94a1-7b91f9add492	TCGA-AF-3911-01Z-00-DX1.03cf3e2a-1306-4011-8d42-543efb5d1286.svs	dd61bbf640caf6f4fe2734ed23b0227a	195429639	released
c12acf1b-79a4-463a-97bd-313d6b09c7ce	TCGA-AG-3901-01Z-00-DX1.3deb3ae7-a068-4d4b-868d-5507582c5e82.svs	f5100ca2621f5626c448ce82c93261c7	150880144	released
333bacf6-bc83-4904-a791-345c244b7d7d	TCGA-AG-3611-01Z-00-DX1.c22e8af9-4211-46b4-b2aa-40b414025ae1.svs	c47f3f5f35ee923765aa23cc5063db4b	208343902	released
d7718e70-3579-4484-8234-4fd2a979ef53	TCGA-AG-3602-01Z-00-DX1.23198764-e085-441b-98e4-87fbe1c346f9.svs	804966ea9ece2f267f3bf9b61ee0f4fe	441308272	released
2412ab24-19c8-430c-8d1c-ead166b1b398	TCGA-EI-6882-01Z-00-DX1.b4b4638d-be05-453a-9028-de170db5b51e.svs	efa9890831407ea7e469f8f7c838bd01	323123119	released
371567a2-b1a4-4f5b-845b-4a07ffbf229d	TCGA-AG-4007-01Z-00-DX1.1344292e-78ad-4db8-b03b-e7ceb0c7027b.svs	c24c30735f84b5caf3be22d8df932083	258314782	released
13daeefa-f6ea-44b2-9027-55c58c56caaf	TCGA-AG-A02N-01Z-00-DX1.3AFD1A23-48FE-44E9-9463-5B82633DDA2B.svs	615377cf117febd93f8bf7cb5d31426f	649340138	released
d8128cd0-f515-4398-8548-5769ffd2578d	TCGA-G5-6233-01Z-00-DX1.86802633-c8f3-4d1e-85ab-f2ce2fe0a7ed.svs	89f43addc1d01dd67c9c2dec0c51a4a6	688588805	released
2cc22207-daa6-4ff3-9682-c1d849fba3e2	TCGA-AG-A008-01Z-00-DX1.0FFD2A0D-346F-4732-A724-FB0038347C08.svs	4e614dd98570d35882df933965e8e00b	1018575464	released
cdf6d300-dd80-4c17-99e5-468597b7dcee	TCGA-AG-A032-01Z-00-DX1.92DF6C70-9196-4D5A-9197-D03B3D1B5AF5.svs	79c8cdba6317da823d21b775b7eb35cb	627345610	released
8902cd31-4334-4675-bd1e-128889247508	TCGA-AG-3881-01Z-00-DX1.9c33e9e4-d45d-48d8-92ac-cef89814a876.svs	3d48e64f630ec01919ac1c8c22e4eca9	308008274	released
3d50af91-6fc3-44ab-bcfb-7206c371ec8e	TCGA-AG-3587-01Z-00-DX1.0be1e75e-2c95-406e-bece-b9f5e971be80.svs	8c7e1d04dcfd07322f159335b40adbd0	312832212	released
8be2acc9-f7e6-4763-95f6-4ed6e5470e04	TCGA-AG-A02X-01Z-00-DX1.86D92AA1-1EB9-43C8-9F07-DF557DCB831B.svs	b9ba00ef17aba273fe80e50081b59d9d	323087002	released
1ac02670-8391-4cb8-959d-d446317e3986	TCGA-AG-3725-01Z-00-DX1.86CF8220-F410-49E4-A840-E42AE8C5D8B2.svs	4b4913a0adb9dcfe988964916e42e80d	4970418	released
6c33a3b2-01d7-47a8-b5b4-1ed58eb11613	TCGA-AH-6549-01Z-00-DX1.38ea40f7-4ebf-49cc-801b-4dcf3c50cc5e.svs	93b1214d9b8ae82fbe48cf1d3b94661c	179632841	released
472a7879-b9de-44c6-8f3c-0bcc6fad80e2	TCGA-AG-A016-01Z-00-DX1.49CE1152-108D-40CC-BDCE-292DFFC77001.svs	419fe6d5e572be8778185d3817f9845c	654676432	released
cbb5febd-86e4-4a6a-81fc-33eca2282228	TCGA-DY-A1DC-01Z-00-DX1.2DF22B63-011B-4530-ADE4-8245779EDB6F.svs	dc467ae30c9c16634cb4f0a335c4ff96	1361044163	released
b35fa258-838c-461c-85ec-3cb63e90dc96	TCGA-AG-3591-01Z-00-DX1.C06D77F2-D55E-433E-A84D-41E6273C8C61.svs	20725103829a2d7f61029bfddea1fb85	7995752	released
e4125f97-b1c5-4152-93eb-820041fd88c9	TCGA-AG-3612-01Z-00-DX1.4d866e62-3135-4562-83e1-3629a5c2a744.svs	fa03ab1e9ad0e7c3968e2a40b16fefc6	375731556	released
51fdd2d8-3978-467b-9dad-03caccc6121d	TCGA-AG-A015-01Z-00-DX1.F3BAA1C8-4378-4228-A9EE-B69CA9973730.svs	6755b7953ffd0dd4443204853402d63d	871277972	released
75686f1a-e663-44d8-861f-37753fc9022a	TCGA-AG-A036-01Z-00-DX1.8D306B77-755A-4FDC-BE9C-C407716FB142.svs	ad1f93bfd790e7f9446d01acf8142163	419208508	released
1449659b-d5f4-4fab-bbc9-a67b5a8d6e3b	TCGA-EI-6884-01Z-00-DX1.45c3bfa8-e7c2-4943-b5fe-2a2587b75f55.svs	075cfb8cb62b27a2bc13125533c5a3ba	198588397	released
0a0ade06-7efb-4e79-9de8-3da283cb795b	TCGA-DY-A1DF-01Z-00-DX1.D014E1D1-1CDB-476E-9A40-BB4BD2ADF8DA.svs	b102128333db19397629b6f29ca81141	997342815	released
df806870-23f5-4980-96cc-4a586a9220c3	TCGA-AF-3914-01Z-00-DX2.493568CE-EAC1-400D-87E1-01A22F689D21.svs	20e6ca6ff18483f027bde405490eeb67	280321266	released
793bf08c-4b33-40eb-afaf-9bb2d9e55ce8	TCGA-EI-7004-01Z-00-DX1.daacf1ac-97b7-43e9-8e79-b0f627b69ff7.svs	c6089b55143fa06b101b6e622de7cd69	114737001	released
439a42c5-1d03-4013-8db2-2694f72d26e1	TCGA-AG-3600-01Z-00-DX1.1d506eeb-bb65-4688-bdb2-6ac101fc1dbe.svs	baf2b939f349ffd2f8ddf66edad94edc	448978072	released
f51f1618-a90f-461e-9f55-b0a1f91c9350	TCGA-AG-3593-01Z-00-DX1.d3086414-77f4-483f-bac8-d7cb29a0689e.svs	dd7d4abc61938b6af0af7a31812f8583	720828756	released
49dc9193-e2b5-4f24-a6af-4cb8980c1db1	TCGA-AG-3882-01Z-00-DX1.b5c38e5d-6f16-4fdb-b01d-6c206892add4.svs	7b8f4db588b236a2c28559b9f3c8d333	147274988	released
a7886917-532d-4bd5-b064-544a1c9cb3fc	TCGA-DC-5337-01Z-00-DX1.5ef2af22-210a-4767-a12b-92af0376c505.svs	b2c9fba468983b2ba7758ebd744967b9	293681535	released
602077cf-17ff-4f4a-9200-ec72849a2099	TCGA-AG-A026-01Z-00-DX1.865CB417-28D7-4687-A04B-13D4067D7F6E.svs	cf3bca4f4d207391c99f69dffa84cc90	656645186	released
f4625d2f-028f-490e-8d5d-2b659d78bf13	TCGA-DC-6681-01Z-00-DX1.1c27d44f-fc1e-4010-9110-82713f277e0d.svs	97cf1285bf450ad4f06d319a0e3248bf	1024091777	released
6f6f6490-78ec-4198-8edc-edc88eb6eaf0	TCGA-DC-6155-01Z-00-DX1.1a582653-3865-42d5-bf6c-2a05126e90ef.svs	436087acf91ac6d39a16de38096ef594	1100076667	released
ce615f5c-cb23-45a6-af51-d166a3b1b732	TCGA-CL-5918-01Z-00-DX1.c3bac47e-2737-419a-ab97-5d3f923f8986.svs	3174ab2f8ae5c425593330e752204a3b	858206149	released
a0d673db-7829-4e1d-97aa-6af202b65400	TCGA-AG-A01Y-01Z-00-DX1.3F49940B-3758-419B-89CE-4F6D94881C54.svs	03fc5545ba06826fd28b6d336c4c4f29	1107589460	released
75476282-fba2-4bfa-8148-492bcdbc9e4a	TCGA-EI-6508-01Z-00-DX1.4cfdfc25-faea-4d56-a15d-ad7a20d4010e.svs	3d2528ddae743dbee99f7e849b76c445	612013095	released
fa7d2d42-9c50-4fe2-b773-9e70b04d40bb	TCGA-AF-2691-01Z-00-DX1.e4e174e0-fa32-4b26-85bb-86b01b2f6bc4.svs	f6ad0239fd907c0e16b484007100bcaf	213680893	released
ad9a17c9-01de-45e8-b3e2-bafc10c2743e	TCGA-DC-5869-01Z-00-DX1.ca8ffa5b-3881-4741-b0e3-5084dd9df536.svs	80eefe97528532505f0e73a9bb104af7	1234123941	released
51c876e6-c69f-4941-9a46-e70f152f0287	TCGA-EI-6511-01Z-00-DX1.91431e0b-91c6-4ab1-8ab6-e8967ff482ae.svs	312331140d904fda6b96749c5f13bf00	772345519	released
7153a8f8-204f-4712-8465-eafc94f7b8e4	TCGA-AH-6903-01Z-00-DX1.29f3feae-e757-4138-9f86-439fac247009.svs	3557e3d7868f5fd240e36e38d757dff7	107360663	released
663e7800-1679-40a1-bf9b-be8086f2728c	TCGA-DY-A1DE-01Z-00-DX1.82002AC2-CC4A-4288-B74C-FBF5F61CDBE8.svs	2469c80cd896e4ad669cc96a7660eced	1002094003	released
e8526fde-904f-46aa-92c1-2ea311199407	TCGA-AG-3578-01Z-00-DX1.fa579e93-e28c-4e38-8757-bd8fa1c00285.svs	b7b65eea4c5ad5be33de38b92f264ce7	418088572	released
c5498e48-1251-43dc-b4ad-8ff142c9439e	TCGA-AG-3727-01Z-00-DX1.58b4710b-0a54-4183-9e8e-92ec44a57b17.svs	364a92f9fda3fe34d7a5bda23530fc4e	114351286	released
ef5c5612-789a-46e4-906d-a42eda7753a0	TCGA-DC-4749-01Z-00-DX1.aba764f5-9c10-49d4-b908-154c0268e6b0.svs	9563cd2e75abb0e217e4116964dd0d3b	798770669	released
a3699220-c290-4927-9434-69841473719a	TCGA-F5-6464-01Z-00-DX1.1f990095-5e5a-438e-9ac5-d4775e1c826c.svs	b78ae69131f68cd22aceeedcf3400598	622462857	released
8a88fe34-45be-455e-9fb3-4d377fa32192	TCGA-DY-A1DD-01Z-00-DX1.0F175E9D-FB44-4F06-B052-4D747D1AF820.svs	4a9c1d87b542d2a5274a0cb78ee493ed	1299380821	released
69af5193-4fea-4c3c-a638-ff7e0202a530	TCGA-AG-3598-01Z-00-DX1.033cee69-8540-4584-83f5-c08e37cc7170.svs	d274d4f8edc28f52ed0e669a4df6e39a	530975062	released
d020c4d4-5596-47d1-9ed5-74365067cdc9	TCGA-AG-A002-01Z-00-DX1.C778D6F9-BCEF-4521-9E6D-3A940CFEB909.svs	dcf1d9aa8b58891814cba2c092f70402	632432758	released
58425e34-a7c6-4d4a-8bc7-b76a3601e666	TCGA-CI-6622-01Z-00-DX1.58a0f078-4076-4c27-aabd-7a169ead5356.svs	abeb2a6ee44e221fef3238efe4c52d01	169872925	released
2775ae3a-ca61-4d92-9727-a49bb503049d	TCGA-AF-A56L-01Z-00-DX1.984FBEF1-A46B-432D-A295-1275E60D09D8.svs	6317f7f56f43ce60b8d4e8bf3e02ab59	1149671965	released
2d8a4d58-2681-4fc9-9181-0a68bc86fdbc	TCGA-AG-3887-01Z-00-DX1.4973b987-ee11-4a5b-a2ba-d9910b363486.svs	52133df7a635b8c49d786b476b963dc3	126068304	released
e92d234e-ccf2-4e2c-832e-2b9ebef5a1d2	TCGA-AF-2689-01Z-00-DX1.38242a22-4fcd-471f-a81c-56a5fe6f9a3a.svs	79685b8ae5616aaed60fd3bd536a9b54	250605533	released
3ce8111d-b7ed-400e-83cf-67ed99c73353	TCGA-AG-A00H-01Z-00-DX1.489EB8DD-4956-4AE4-97E1-32AB58CD6972.svs	bc07581bcf5dab3d6232b7d17ea98d71	945403110	released
63a59d54-c39e-48d1-bbcb-91f26654e735	TCGA-EI-6514-01Z-00-DX1.d31b7dc9-3024-419e-a60d-53385e59369f.svs	90d173c0ff6529443413a11e2b6ce855	670254635	released
36aa481e-04d5-4eb3-8784-4c35cdb3d71f	TCGA-AF-6655-01Z-00-DX1.c7c5a2ca-1954-4c72-b99f-3b543566f325.svs	4b8eeae90160d3a6363064f7e9afb982	168694639	released
f6d2b5e2-d46f-4b58-9f80-6f6a65824fd8	TCGA-AF-2693-01Z-00-DX1.620a9998-65df-4024-b719-f2384b4e7d36.svs	1eff3b585aae9dc89452039bcbc9e561	147031181	released
c786aa68-8442-4457-8df7-ed20b2bf0c76	TCGA-AG-3575-01Z-00-DX1.b9592a4c-ce70-4597-8f30-109ca9321789.svs	7026a39f75f94782d87169c026febd75	197002284	released
a1d70576-f5fe-4d76-9e07-3326a6319574	TCGA-AF-6672-01Z-00-DX1.a966d993-8a84-4175-b456-77816c3c4793.svs	fc4f3217300369a24dddf4b1dd9d4ea0	446510661	released
7eb612b5-02c2-4844-8491-791081500426	TCGA-DT-5265-01Z-00-DX1.563f09af-8bbe-45cd-9c6d-85a96255e67f.svs	9d8621bcf6f281ef4ed1882cd0ca97c5	341310067	released
4cfba453-0e7b-4845-906d-cad45b2b38e6	TCGA-G5-6641-01Z-00-DX1.5d9d937f-0e87-4cdb-87f5-6b6338c2d195.svs	852beb380f9c59e1ee54864cad94fe69	438909149	released
154f9d12-981e-4225-aef4-4931e88901be	TCGA-F5-6571-01Z-00-DX1.2de5bae1-22da-460a-bb94-c4f74d92300e.svs	1ccded0a94dd432900fb933d5bff00b8	793291651	released
0bb0a89b-848e-4329-9719-163e91e61a0d	TCGA-CL-4957-01Z-00-DX1.95ade564-bef3-4e82-af52-7d3a0a15b75d.svs	ee7db7bfcf1e899bcb9902f8c265656d	686354401	released
0b9d311e-82a8-40c0-908d-5fa164505891	TCGA-AG-A023-01Z-00-DX1.396A4BCE-E238-4A0B-8F18-BC37E5D8EC78.svs	80ba6c3e67d7ad3e7d72e54356a56fe6	749314716	released
1be38dfd-57a6-41bb-afd8-4e797ac1c910	TCGA-AG-A02G-01Z-00-DX1.E9848C07-0DFC-48E7-AA9F-9BF783676468.svs	6aebdf977d6833c3581177802d047913	878239946	released
0d8b955f-8965-42d1-813d-f167ca328a52	TCGA-AG-A01W-01Z-00-DX1.3300D796-28C2-40E9-81BF-1793069C0FE7.svs	ab402009d79a0066c6fcbce01fbf86fa	1739637886	released
7e6c7589-5948-46f0-a0e5-d2e78504b7b7	TCGA-EI-6883-01Z-00-DX1.cbb30a39-9428-45f0-9178-40616322b073.svs	913b627de6c834c4b58c9de066e97425	486174327	released
45feacb2-9edb-43db-8d37-1b9b37fb2f90	TCGA-AF-2687-01Z-00-DX1.bbcd88f6-11d5-4b57-9693-693124b2b7e7.svs	6f3c8a03fabe8fe1efee2aef50ed525b	237001551	released
e1609319-2333-465c-b46e-e63490df2890	TCGA-AG-3584-01Z-00-DX1.0ebb5f29-445f-48e1-99f2-ac261080e53d.svs	70ff4a76681e86ea5165941d935ce8c2	426626648	released
02e1301c-1ee8-4853-9925-d01a1e7f7c3c	TCGA-AG-3581-01Z-00-DX1.2d8ba8ba-0533-41e5-b0e0-0d49ef408302.svs	c60ccffbba1964ecc90ccdb7d8c69381	428173108	released
4c386e32-e75e-4d28-9798-2fe93b9af935	TCGA-AG-4005-01Z-00-DX1.5df38ba5-00db-41b7-ae57-a62e28d94120.svs	b4ef63e96713c17f4e242212d76e2501	252858044	released
5f3f21c8-7c29-4971-8ec2-9ad116a11da2	TCGA-EI-6510-01Z-00-DX1.e1209172-b10e-4dca-a714-16960a498cf4.svs	7477e17e32bb280bb009a3c7e09d4d5a	572001841	released
0f526db0-c865-45a8-ba63-6cd558e61e63	TCGA-AG-3999-01Z-00-DX1.d963afa8-565a-4da8-ab5c-7c7cadf30b0f.svs	9731bd6469a3d8e90cdc39723d8d7ee5	427549078	released
07a87e3e-904f-4b74-85a8-2f5f645f4d6e	TCGA-AG-A020-01Z-00-DX1.E89BD2F0-B2BB-4EED-B7F4-4D7678E282AF.svs	953f0ceb3e71c8d6e3081cafc4e0710c	776718742	released
fac006bb-5618-4c2e-8302-eb58f542f065	TCGA-F5-6863-01Z-00-DX1.67a42867-9ef3-4422-a20b-f9091d3517ed.svs	a410741566b7771513b2a4321f4e2b5c	424722945	released
11c8f76a-6294-4dc7-a1e9-09f5750b9803	TCGA-AG-A01L-01Z-00-DX1.1B54B139-4477-4E67-83D1-E431AA52F5B8.svs	1d26db8e698dd8d5e5187a6e78078653	317671796	released
e2ceace7-0a59-4873-bef1-cb4d7d92fe55	TCGA-AG-3582-01Z-00-DX1.2e248185-2230-479d-806e-d6687dcb70c3.svs	ed37c7bb1c6f4bfd1ac2fbb925467df3	247211634	released
7e5d07eb-dbc5-4b86-96e3-d4e8f880b68e	TCGA-AG-3605-01Z-00-DX1.27c26401-3e5b-484d-946d-0f508b979572.svs	d63c56bbb36606c81432067efd5f9a55	334658896	released
3564180e-76b0-4e75-adb1-52f7e1fed55b	TCGA-AH-6547-01Z-00-DX1.73040c3e-8219-4d21-88f2-613218d32297.svs	140958ed2cb371854dd23b32aa5d10ac	55023465	released
c3d88925-0195-4396-b3d9-89468cf50932	TCGA-AF-A56N-01Z-00-DX1.513ABBD0-9CF9-42EE-8C8C-039BAF96CFF0.svs	18c943aa8183d9d00dc355237b6ad483	441711849	released
24e907f6-11e3-4108-996b-f3c47134faa8	TCGA-G5-6572-01Z-00-DX1.7a9d5e04-f3dc-4fc7-b188-b90219e0cc50.svs	a08bde8cea44957f18bf6be9cb754cbc	715569947	released
c4097d8a-7a17-4361-8a91-d6678ad97faa	TCGA-AF-2692-01Z-00-DX1.101b23cb-53ab-4ec7-a4b5-8c6cf575c0f2.svs	c0e0eb3a0cc01fea1220437226862b67	136151933	released
3bc2da63-a087-43d6-ba3f-37544dc6a2ac	TCGA-AG-3583-01Z-00-DX1.7f30dd92-a80b-4090-82ca-7ea8e0a14094.svs	8ba91e046a7d7c73b0290da3fe879d83	353309624	released
91bc046d-1c34-4a45-a4e5-6770b3bac17a	TCGA-AG-3574-01Z-00-DX1.a6400d6e-305f-4889-a32a-a6247d0c39ba.svs	02513979c522710d615f9d448bea665a	286888864	released
8ebeff63-4c92-4860-a383-46397d6ab2ba	TCGA-AG-4021-01Z-00-DX1.6ba4cace-d21a-4615-bb4b-1b68673b15f0.svs	77358125fe1e2c9d60be66951cee7963	424611184	released
48f3e433-be5d-47b4-805a-32e42b465e1f	TCGA-AG-A00Y-01Z-00-DX1.E98EC504-95CA-4C34-924C-D40ADF323617.svs	22a18141a4e5b8fd9b27a658555494de	711895200	released
3e155947-c452-4810-983c-8ae397479eca	TCGA-DY-A0XA-01Z-00-DX1.6C98F8C6-0D17-4D7A-A404-B8E03E977D2B.svs	d3fd74506e6716cc140e49a4bce2530b	2138881273	released
54db090c-4c67-4cc8-b13d-4f1ba9d6a569	TCGA-AH-6644-01Z-00-DX1.382b842a-afd7-430b-8489-502c8ab88ee1.svs	d4ad01f646db84173e4326282ad7762f	110933867	released
bf1bf5e9-472f-4487-959a-024f23cd0d5b	TCGA-DC-6157-01Z-00-DX1.fe7acbc4-9ccc-48a6-baf1-c72f9c2e79aa.svs	869520d3c041006bbfd912274bc4b1a5	755062401	released
61f59562-5534-4d40-82c3-46e34e6f7cea	TCGA-AF-6136-01Z-00-DX1.a0e22964-b7b4-43ba-bfa1-11c60f254eb3.svs	77f530a85705cd5d74fd03999796d7ac	240945135	released
7256d544-a139-4ce6-a025-759327de568f	TCGA-AG-3580-01Z-00-DX1.040f02e8-92c6-46d5-94e1-054dcd44d057.svs	30fe51fc438d04c04bd9c85ce662aae9	538058250	released
3f7887bf-9322-4a70-a793-2b8994c5eedb	TCGA-AG-4009-01Z-00-DX1.A66BDD56-216C-4424-8168-9295A307F98F.svs	1516e8bf165d44fbcf692222f98fb706	9218322	released
19ddede5-43e9-40ba-8739-2fb8947b4827	TCGA-F5-6810-01Z-00-DX1.274dd719-04bb-42d7-ae4e-030436d16fa2.svs	1fab71f99c6878fcd7a4a8619bec9749	518510783	released
2d8f32f9-bb04-46cd-8d63-91b591e9b8b3	TCGA-AG-3883-01Z-00-DX1.2a21ffb1-8a60-4424-b74d-4c85b7894953.svs	df6fd2223157be728088ed1876c11814	379449218	released
d1ea00b1-8d1e-4f4e-af0f-30f17d329ef3	TCGA-AG-3906-01Z-00-DX1.c45a55f5-8fba-41c2-8bda-8fdc702d13dc.svs	796339955a2c236f97bd773f486e267b	222846256	released
c33c8375-3ec9-4f16-9952-18e598175eb4	TCGA-DC-6154-01Z-00-DX1.ea40ea43-062b-40e0-a572-90736551b355.svs	4a3f8ca1d30517b033993983e9978b35	545771727	released
549d1942-3c26-4452-9fab-de95e0810f2a	TCGA-AG-3599-01Z-00-DX1.5cfa9ea3-683f-4994-b7e8-a7493914ac97.svs	278c938c06e05b693b317327f966c4f1	306283628	released
e0e8e108-0d1c-40ef-8618-1b4ccb0c14f9	TCGA-AG-3731-01Z-00-DX1.9C30A84C-DD47-47C4-8899-3A1EF5153E1A.svs	2e444d5a4dc4301e1b306910d66f2f03	9592584	released
79e3bcde-63f8-4ac4-818f-542dc4ccf3e2	TCGA-DC-6160-01Z-00-DX1.5de94ec6-7c9b-41ee-ad43-189d30c11657.svs	c026a06d2f7ed3b5d6e7b61c80f09f80	898943063	released
5a3cd58b-f6ea-43fe-8a3d-1dcac76c3514	TCGA-AG-3608-01Z-00-DX1.aabf7424-6c66-489d-9715-8632d9a17cfc.svs	7a613114a69f207f355279a326bef205	202111610	released
96f664c1-dfc7-47be-9cdb-06050267be4e	TCGA-AF-3914-01Z-00-DX1.d7bb7792-df51-498b-9d16-fc26e219249f.svs	eb4257eb43ec5e04fe1ad606ce400f6a	474747919	released
9b2be3ff-07de-4ec1-b87d-229e5a0fae6f	TCGA-AG-4008-01Z-00-DX1.2bb4f9eb-8717-4170-98aa-6a28b4242994.svs	8acab32c1fbb84aba6e6df336470d81c	277231062	released
