id	filename	md5	size	state
e390e2b2-06de-452c-b8d3-431d4ce6b7f8	TCGA-AZ-4315-01Z-00-DX1.1a2c2771-3e59-47c3-b380-42110c545e6b.svs	f9cf6f2cf3d6751e0a45c5ee3270372c	928770793	released
b7e1f376-1fda-4f86-aec5-3bc146367ebc	TCGA-AZ-6599-01Z-00-DX1.9d6aae3d-6934-4e96-8699-db41e1194f29.svs	afc3ed1f806f0f4eb32a9e56792324e2	476609419	released
f7b1e2f7-742d-47c6-8a59-1ec883ba161a	TCGA-A6-3807-01Z-00-DX1.c3de2064-4f8d-4786-9ff9-2e0f44293717.svs	62d0847b4646ea6c11b70299db62d260	368808405	released
69c1137f-5645-4ffc-9108-7722f23803d7	TCGA-A6-6652-01Z-00-DX1.30916007-088e-48bd-abf8-519f34e2c37a.svs	3acf44c290dfda7a22009a0537298dac	93316571	released
81688722-fb26-4eff-8148-a768a13b1bf4	TCGA-G4-6311-01Z-00-DX1.f1b98598-dbd8-4ba5-9ec7-5c93ccc82c81.svs	13d30fade0cb0ecb6f12d07defa52edb	728849151	released
a2a391df-7596-425b-9fbc-4d689d282e5f	TCGA-NH-A6GC-01Z-00-DX1.29073D7E-5EEF-4BBA-96BE-DC8C69924C42.svs	e2750bb5c7e3dd3c203acc3d78631394	1300049075	released
a1aa9baa-5e49-4674-9dc8-15673fb4b77f	TCGA-G4-6306-01Z-00-DX1.962227ca-b0d6-4cf4-afea-8f7c2f9b2477.svs	56ac33bdcf7425f8675c27c538996cdc	638495709	released
395b712d-4313-487d-b8d3-beb8b55d57e4	TCGA-QG-A5YX-01Z-00-DX1.28125B5A-B696-44AE-8A86-72E2CF7B9A6A.svs	8216ef968f9adc49b49402b3450ec990	1271440499	released
452a99ea-0d93-48e4-811f-5b70a53887cc	TCGA-CK-5914-01Z-00-DX1.dfa6d814-6ddb-4058-a236-d57303cbfbe9.svs	b12ab67e3d89cc7ee27564a2b9a98362	715692731	released
993c137c-4528-4221-959a-4151035a874d	TCGA-A6-4107-01Z-00-DX1.89bf3dd5-72a6-49cc-9857-df2c36884029.svs	7b71c9677d8507b61f55f6a40346d187	159935975	released
687fe4df-2dae-4902-ab2a-45c0be6639f2	TCGA-AA-A01R-01Z-00-DX1.5D2BEC13-8F61-49D4-A96E-4C6C44BD5A38.svs	90f69f0d0d142e93d4f46d97daffbe57	1835252848	released
176f2cac-68c9-42fd-bc5f-7d096ecdd069	TCGA-AA-3977-01Z-00-DX1.08ffa326-08fd-4215-9bf7-81fcf33b4f5a.svs	a2af43d3c3e0935dd79f9dc05595c1a9	144131888	released
3268e20e-11c0-4ad3-a602-361cd2993d78	TCGA-AA-A01S-01Z-00-DX1.1F2812C1-9807-4D14-8071-3FE15236EB44.svs	83c617dfb92c92d4f1fea765bc97a0c4	1242406216	released
392c0cf5-a179-4f05-a53e-acb3eeebf3d4	TCGA-A6-2686-01Z-00-DX1.0540a027-2a0c-46c7-9af0-7b8672631de7.svs	77701f102df487c855f6500d00981e5e	497633503	released
1d34307d-f16c-4b3a-97f8-7c6ea7552f07	TCGA-AA-A01D-01Z-00-DX1.A6FE424C-9BF8-4605-8A78-7BD7B83BEC61.svs	a67d2a67e17e53c0e7c20de1cc95a0c8	831954692	released
0e720a10-f234-41ae-b885-dc32e86778db	TCGA-AA-3949-01Z-00-DX1.23748e80-0d7e-4238-8b29-f74cddae8596.svs	a4ecd4ede226ae6c2e4ce1ffe659e314	260091780	released
4cfa7548-e423-4adb-acb8-1e02aa8359fb	TCGA-DM-A1D6-01Z-00-DX1.BCDA4D6C-8424-477D-9FAF-907206D2DDD6.svs	2f1d5e90ba0cf915b9126dbeabedab96	1425785301	released
8ae5c496-fcb6-4804-a19c-1402052a1df1	TCGA-D5-6922-01Z-00-DX1.6c11a531-71a3-45ff-b01a-49719b6a195c.svs	5730b75baeba1afb13b61e70e8f49480	122202341	released
6e66f284-c342-4bb2-8745-9c8139b54a84	TCGA-A6-5664-01Z-00-DX1.622f6650-1926-4fa2-b42b-74122d9a68a4.svs	1523d04749a70ad1290d76aea8cdad1e	294223087	released
868f5de1-d283-436d-b831-8aaae68a0685	TCGA-AA-A010-01Z-00-DX1.AA174B84-1EF2-47EA-85A6-516B3328325D.svs	93efcbc71284abc16df8faaf1a7a8370	1111139508	released
e2497956-5a13-4e0b-ba67-c744d5941f8e	TCGA-D5-6920-01Z-00-DX1.e184673f-e7e9-44aa-9dae-7054bd1d0d00.svs	2f2f417894479c80a8ac5b41a51e9f0e	123085051	released
666d1b00-5ea0-432e-8022-028c71e9795b	TCGA-CM-5864-01Z-00-DX1.2cb87875-6cae-4d8e-9c93-4a83941c0ca9.svs	0fc9cb4cd3a77e5e9f897643743b61bd	816045533	released
b22b08de-03f1-4846-b460-a0398db452e3	TCGA-F4-6807-01Z-00-DX1.84bfb631-af3d-45e7-a7db-730844a53625.svs	5ae22aba64bebea3dca47f97e96380ae	729259219	released
ea32a039-8e20-4bc3-81f0-d70be92ab669	TCGA-AA-3989-01Z-00-DX1.792D9A97-E06B-4F8C-8181-C4E5BD8B9A59.svs	9bacee0729a12f929f8d99e551f2cc58	275555708	released
c946aab2-ea76-4974-bcf7-1f29afbc2a6f	TCGA-AA-3861-01Z-00-DX1.1735d004-51bd-447a-add4-05f0c583c6ca.svs	f20c587393ad0367ed8fbbb21eb9691b	291059298	released
084b9535-44c9-4db1-bcc9-9514051a282b	TCGA-A6-6141-01Z-00-DX1.34b5db5c-74df-47d9-bb89-beec93ded868.svs	177d3645db93217d7823baa3f9b16a97	127865907	released
9d0ac4ac-d488-4162-8d1b-9d8287d0fe52	TCGA-AA-3980-01Z-00-DX1.93383cb9-59a7-431d-b268-3c3d59a1120e.svs	345b319e1d29f936afd8f518b2790a02	275358782	released
8a78f6fa-6940-4692-8992-104378fc3ee8	TCGA-AA-3558-01Z-00-DX1.c4af1f52-2e81-4d66-9561-ce446dcace03.svs	0fc3d689f26cff315501f92aeaec2d78	460745654	released
122f827a-e5fd-4235-a199-e215de4d5718	TCGA-AD-6889-01Z-00-DX1.5269A81E-5391-4875-8F2A-6505BC5BBFD9.svs	048d92736d9fa15eb11e585ed3a40b0e	420566141	released
